county,cause,sex,age_code,n-value,,n,,,
3711,10,2,25,1,,Low,,,
3711,13,1,20,1,,Low,,,
3711,13,1,21,1,,Low,,,
3711,13,1,22,1,,Low,,,
3711,15,2,18,1,,Low,,,
3711,15,2,23,2,,Low,,,
3711,15,2,24,1,,Low,,,
3711,16,1,14,1,,Low,,,
3711,16,1,15,1,,Low,,,
3711,16,1,16,1,,Low,,,
3711,16,1,18,2,,Low,,,
3711,16,1,20,1,,Low,,,
3711,16,1,21,2,,Low,,,
3711,16,1,22,1,,Low,,,
3711,16,1,23,2,,Low,,,
3711,16,1,24,2,,Low,,,
3711,16,1,26,1,,Low,,,
3711,16,2,17,1,,Low,,,
3711,16,2,19,1,,Low,,,
3711,16,2,22,4,,High,,,
3711,16,2,23,5,,High,,,
3711,16,2,24,2,,Low,,,
3711,17,1,11,1,,Low,,,
3711,17,1,17,3,,High,,,
3711,17,1,22,3,,High,,,
3711,17,1,24,1,,Low,,,
3711,17,2,14,1,,Low,,,
3711,17,2,21,2,,Low,,,
3711,17,2,22,2,,Low,,,
3711,17,2,23,1,,Low,,,
3711,17,2,24,2,,Low,,,
3711,17,2,25,2,,Low,,,
3711,19,1,17,1,,Low,,,
3711,19,1,22,1,,Low,,,
3711,19,2,21,1,,Low,,,
3711,19,2,22,1,,Low,,,
3711,20,2,25,1,,Low,,,
3711,21,1,17,1,,Low,,,
3711,21,1,19,2,,Low,,,
3711,21,1,20,2,,Low,,,
3711,21,1,21,2,,Low,,,
3711,21,1,22,1,,Low,,,
3711,21,1,23,5,,High,,,
3711,21,1,25,1,,Low,,,
3711,21,2,15,1,,Low,,,
3711,21,2,17,1,,Low,,,
3711,21,2,23,2,,Low,,,
3711,21,2,24,1,,Low,,,
3711,21,2,25,1,,Low,,,
3711,23,1,17,1,,Low,,,
3711,23,1,18,1,,Low,,,
3711,23,1,19,2,,Low,,,
3711,23,1,20,2,,Low,,,
3711,23,1,22,2,,Low,,,
3711,23,1,23,2,,Low,,,
3711,23,1,24,1,,Low,,,
3711,23,2,21,1,,Low,,,
3711,23,2,22,1,,Low,,,
3711,25,1,22,1,,Low,,,
3711,26,1,20,1,,Low,,,
3711,26,2,22,1,,Low,,,
3711,28,1,14,1,,Low,,,
3711,28,1,15,1,,Low,,,
3711,28,1,16,1,,Low,,,
3711,28,1,18,1,,Low,,,
3711,28,1,21,2,,Low,,,
3711,30,1,15,1,,Low,,,
3711,31,1,22,1,,Low,,,
3711,32,1,16,1,,Low,,,
3711,32,1,18,1,,Low,,,
3711,32,1,19,1,,Low,,,
3711,32,2,19,1,,Low,,,
3711,32,2,21,1,,Low,,,
3711,32,2,22,1,,Low,,,
3711,32,2,23,1,,Low,,,
3711,35,2,2,1,,Low,,,
3711,36,1,19,1,,Low,,,
3711,36,1,20,1,,Low,,,
3711,36,1,21,5,,High,,,
3711,36,1,22,4,,High,,,
3711,36,1,23,4,,High,,,
3711,36,1,24,2,,Low,,,
3711,36,1,25,1,,Low,,,
3711,36,1,26,1,,Low,,,
3711,36,2,21,4,,High,,,
3711,36,2,22,7,,High,,,
3711,36,2,23,6,,High,,,
3711,36,2,24,7,,High,,,
3711,36,2,25,2,,Low,,,
3711,37,2,1,1,,Low,,,
3711,38,1,18,2,,Low,,,
3711,38,1,19,1,,Low,,,
3711,38,1,22,3,,High,,,
3711,38,2,16,1,,Low,,,
3711,38,2,19,1,,Low,,,
3711,38,2,21,3,,High,,,
3711,38,2,23,1,,Low,,,
3711,39,1,10,1,,Low,,,
3711,39,1,13,2,,Low,,,
3711,39,1,15,1,,Low,,,
3711,39,1,16,1,,Low,,,
3711,39,2,11,1,,Low,,,
3711,39,2,12,1,,Low,,,
3711,39,2,16,2,,Low,,,
3711,39,2,17,1,,Low,,,
3711,39,2,19,1,,Low,,,
3711,41,1,12,2,,Low,,,
3711,41,1,13,1,,Low,,,
3711,41,1,16,1,,Low,,,
3711,41,1,18,1,,Low,,,
3711,41,1,19,5,,High,,,
3711,41,1,21,2,,Low,,,
3711,41,1,22,1,,Low,,,
3711,41,1,23,1,,Low,,,
3711,41,1,24,1,,Low,,,
3711,41,2,2,1,,Low,,,
3711,41,2,14,1,,Low,,,
3711,41,2,16,1,,Low,,,
3711,41,2,20,2,,Low,,,
3711,41,2,21,1,,Low,,,
3711,41,2,22,1,,Low,,,
3711,41,2,23,3,,High,,,
3712,2,2,22,1,,Low,,,
3712,3,1,16,1,,Low,,,
3712,3,1,24,1,,Low,,,
3712,3,2,16,1,,Low,,,
3712,3,2,22,1,,Low,,,
3712,3,2,24,1,,Low,,,
3712,6,1,12,1,,Low,,,
3712,6,1,13,1,,Low,,,
3712,6,1,14,1,,Low,,,
3712,6,1,15,2,,Low,,,
3712,6,1,16,3,,High,,,
3712,6,1,17,5,,High,,,
3712,6,1,18,1,,Low,,,
3712,6,1,19,5,,High,,,
3712,6,1,20,7,,High,,,
3712,6,1,21,4,,High,,,
3712,6,1,22,7,,High,,,
3712,6,1,23,8,,High,,,
3712,6,1,24,1,,Low,,,
3712,6,2,11,1,,Low,,,
3712,6,2,16,1,,Low,,,
3712,6,2,17,1,,Low,,,
3712,6,2,18,5,,High,,,
3712,6,2,19,3,,High,,,
3712,6,2,20,5,,High,,,
3712,6,2,21,5,,High,,,
3712,6,2,22,6,,High,,,
3712,6,2,23,5,,High,,,
3712,6,2,24,3,,High,,,
3712,7,1,17,1,,Low,,,
3712,9,1,14,1,,Low,,,
3712,9,1,16,1,,Low,,,
3712,9,1,18,1,,Low,,,
3712,9,1,19,2,,Low,,,
3712,9,1,20,2,,Low,,,
3712,9,1,21,1,,Low,,,
3712,9,2,16,1,,Low,,,
3712,9,2,21,2,,Low,,,
3712,9,2,23,2,,Low,,,
3712,9,2,24,1,,Low,,,
3712,10,1,24,1,,Low,,,
3712,10,2,22,1,,Low,,,
3712,15,1,23,1,,Low,,,
3712,15,1,24,1,,Low,,,
3712,15,2,15,1,,Low,,,
3712,15,2,21,1,,Low,,,
3712,15,2,23,3,,High,,,
3712,15,2,26,1,,Low,,,
3712,16,1,16,1,,Low,,,
3712,16,1,17,2,,Low,,,
3712,16,1,19,1,,Low,,,
3712,16,1,20,2,,Low,,,
3712,16,1,21,4,,High,,,
3712,16,1,22,2,,Low,,,
3712,16,1,23,1,,Low,,,
3712,16,1,24,2,,Low,,,
3712,16,2,19,1,,Low,,,
3712,16,2,21,3,,High,,,
3712,16,2,22,4,,High,,,
3712,16,2,23,3,,High,,,
3712,16,2,24,5,,High,,,
3712,16,2,25,1,,Low,,,
3712,17,1,20,1,,Low,,,
3712,17,1,21,1,,Low,,,
3712,17,1,22,5,,High,,,
3712,17,1,23,3,,High,,,
3712,17,2,19,2,,Low,,,
3712,17,2,21,3,,High,,,
3712,17,2,22,1,,Low,,,
3712,17,2,23,2,,Low,,,
3712,17,2,24,3,,High,,,
3712,19,1,19,1,,Low,,,
3712,21,1,18,3,,High,,,
3712,21,1,20,1,,Low,,,
3712,21,1,21,1,,Low,,,
3712,21,1,22,3,,High,,,
3712,21,1,23,2,,Low,,,
3712,21,1,24,2,,Low,,,
3712,21,2,22,1,,Low,,,
3712,21,2,23,4,,High,,,
3712,21,2,24,2,,Low,,,
3712,21,2,25,1,,Low,,,
3712,23,1,19,1,,Low,,,
3712,23,1,20,1,,Low,,,
3712,23,1,23,2,,Low,,,
3712,23,1,24,1,,Low,,,
3712,23,2,20,1,,Low,,,
3712,28,1,14,1,,Low,,,
3712,28,1,16,1,,Low,,,
3712,28,2,17,1,,Low,,,
3712,28,2,18,1,,Low,,,
3712,28,2,21,1,,Low,,,
3712,28,2,22,1,,Low,,,
3712,28,2,23,1,,Low,,,
3712,29,2,19,1,,Low,,,
3712,29,2,22,1,,Low,,,
3712,30,2,22,1,,Low,,,
3712,31,1,15,1,,Low,,,
3712,31,2,16,1,,Low,,,
3712,32,1,18,1,,Low,,,
3712,32,1,21,1,,Low,,,
3712,32,1,22,3,,High,,,
3712,32,1,24,1,,Low,,,
3712,32,2,22,3,,High,,,
3712,32,2,23,1,,Low,,,
3712,32,2,24,2,,Low,,,
3712,34,1,1,2,,Low,,,
3712,35,2,5,1,,Low,,,
3712,38,1,3,1,,Low,,,
3712,38,1,13,1,,Low,,,
3712,38,1,16,1,,Low,,,
3712,38,1,20,2,,Low,,,
3712,38,1,21,2,,Low,,,
3712,38,1,22,2,,Low,,,
3712,38,2,12,1,,Low,,,
3712,38,2,15,1,,Low,,,
3712,38,2,21,1,,Low,,,
3712,38,2,22,3,,High,,,
3712,38,2,24,1,,Low,,,
3712,39,1,15,1,,Low,,,
3712,39,1,16,1,,Low,,,
3712,39,1,18,2,,Low,,,
3712,39,1,23,1,,Low,,,
3712,39,2,23,1,,Low,,,
3712,40,1,13,1,,Low,,,
3712,40,2,23,1,,Low,,,
3712,41,1,11,1,,Low,,,
3712,41,1,12,1,,Low,,,
3712,41,1,14,1,,Low,,,
3712,41,1,15,1,,Low,,,
3712,41,1,17,2,,Low,,,
3712,41,1,18,1,,Low,,,
3712,41,1,19,1,,Low,,,
3712,41,1,20,1,,Low,,,
3712,41,1,21,2,,Low,,,
3712,41,1,22,1,,Low,,,
3712,41,1,23,2,,Low,,,
3712,41,1,24,3,,High,,,
3712,41,2,7,1,,Low,,,
3712,41,2,17,1,,Low,,,
3712,41,2,18,1,,Low,,,
3712,41,2,19,1,,Low,,,
3712,41,2,20,1,,Low,,,
3712,41,2,22,3,,High,,,
3712,41,2,23,1,,Low,,,
3712,41,2,24,1,,Low,,,
3712,41,2,25,1,,Low,,,
3713,2,1,13,1,,Low,,,
3713,3,1,20,1,,Low,,,
3713,3,2,17,1,,Low,,,
3713,3,2,19,1,,Low,,,
3713,3,2,25,1,,Low,,,
3713,5,1,16,1,,Low,,,
3713,6,1,13,1,,Low,,,
3713,6,1,14,1,,Low,,,
3713,6,1,15,4,,High,,,
3713,6,1,16,3,,High,,,
3713,6,1,17,9,,High,,,
3713,6,1,18,9,,High,,,
3713,6,1,19,3,,High,,,
3713,6,1,20,8,,High,,,
3713,6,1,21,8,,High,,,
3713,6,1,22,10,,High,,,
3713,6,1,23,4,,High,,,
3713,6,2,11,1,,Low,,,
3713,6,2,13,1,,Low,,,
3713,6,2,15,1,,Low,,,
3713,6,2,16,2,,Low,,,
3713,6,2,17,1,,Low,,,
3713,6,2,18,8,,High,,,
3713,6,2,19,2,,Low,,,
3713,6,2,20,4,,High,,,
3713,6,2,21,3,,High,,,
3713,6,2,22,2,,Low,,,
3713,6,2,23,5,,High,,,
3713,6,2,24,3,,High,,,
3713,7,1,12,1,,Low,,,
3713,7,1,15,1,,Low,,,
3713,7,1,21,1,,Low,,,
3713,9,1,12,1,,Low,,,
3713,9,1,17,1,,Low,,,
3713,9,1,22,4,,High,,,
3713,9,1,23,1,,Low,,,
3713,9,2,15,1,,Low,,,
3713,9,2,17,1,,Low,,,
3713,9,2,20,1,,Low,,,
3713,9,2,23,1,,Low,,,
3713,9,2,24,1,,Low,,,
3713,13,1,23,1,,Low,,,
3713,15,1,16,1,,Low,,,
3713,15,1,20,1,,Low,,,
3713,15,1,21,2,,Low,,,
3713,15,1,22,1,,Low,,,
3713,15,1,23,1,,Low,,,
3713,15,1,24,1,,Low,,,
3713,15,2,15,1,,Low,,,
3713,15,2,21,1,,Low,,,
3713,15,2,23,1,,Low,,,
3713,15,2,24,1,,Low,,,
3713,16,1,14,1,,Low,,,
3713,16,1,16,1,,Low,,,
3713,16,1,17,1,,Low,,,
3713,16,1,18,1,,Low,,,
3713,16,1,19,1,,Low,,,
3713,16,1,20,3,,High,,,
3713,16,1,21,3,,High,,,
3713,16,1,22,2,,Low,,,
3713,16,1,23,3,,High,,,
3713,16,1,24,3,,High,,,
3713,16,1,25,1,,Low,,,
3713,16,2,15,1,,Low,,,
3713,16,2,17,1,,Low,,,
3713,16,2,18,2,,Low,,,
3713,16,2,21,2,,Low,,,
3713,16,2,22,2,,Low,,,
3713,16,2,23,1,,Low,,,
3713,16,2,24,4,,High,,,
3713,17,1,17,1,,Low,,,
3713,17,1,18,2,,Low,,,
3713,17,1,20,1,,Low,,,
3713,17,1,21,7,,High,,,
3713,17,1,22,2,,Low,,,
3713,17,1,23,3,,High,,,
3713,17,1,24,1,,Low,,,
3713,17,1,25,1,,Low,,,
3713,17,2,19,1,,Low,,,
3713,17,2,20,1,,Low,,,
3713,17,2,21,1,,Low,,,
3713,17,2,23,3,,High,,,
3713,19,2,21,1,,Low,,,
3713,20,2,21,1,,Low,,,
3713,21,1,14,1,,Low,,,
3713,21,1,17,1,,Low,,,
3713,21,1,19,1,,Low,,,
3713,21,1,21,3,,High,,,
3713,21,1,22,1,,Low,,,
3713,21,1,23,3,,High,,,
3713,21,1,24,5,,High,,,
3713,21,2,17,1,,Low,,,
3713,21,2,20,1,,Low,,,
3713,21,2,22,2,,Low,,,
3713,21,2,23,6,,High,,,
3713,23,1,20,1,,Low,,,
3713,23,1,22,5,,High,,,
3713,23,1,23,3,,High,,,
3713,23,1,25,1,,Low,,,
3713,23,2,18,2,,Low,,,
3713,23,2,22,1,,Low,,,
3713,23,2,23,2,,Low,,,
3713,23,2,24,1,,Low,,,
3713,26,1,15,1,,Low,,,
3713,26,1,23,1,,Low,,,
3713,27,1,22,1,,Low,,,
3713,28,1,13,1,,Low,,,
3713,28,1,18,1,,Low,,,
3713,28,1,22,1,,Low,,,
3713,28,2,16,1,,Low,,,
3713,28,2,23,1,,Low,,,
3713,29,1,23,1,,Low,,,
3713,29,1,25,1,,Low,,,
3713,31,1,14,1,,Low,,,
3713,31,1,22,1,,Low,,,
3713,31,2,13,1,,Low,,,
3713,31,2,19,1,,Low,,,
3713,31,2,23,1,,Low,,,
3713,32,1,16,1,,Low,,,
3713,32,1,21,1,,Low,,,
3713,32,1,22,1,,Low,,,
3713,32,1,23,1,,Low,,,
3713,32,2,20,2,,Low,,,
3713,32,2,22,2,,Low,,,
3713,32,2,23,3,,High,,,
3713,32,2,24,2,,Low,,,
3713,34,1,1,1,,Low,,,
3713,38,1,10,1,,Low,,,
3713,38,1,11,1,,Low,,,
3713,38,1,13,1,,Low,,,
3713,38,1,14,2,,Low,,,
3713,38,1,18,2,,Low,,,
3713,38,1,23,2,,Low,,,
3713,38,2,2,1,,Low,,,
3713,38,2,16,1,,Low,,,
3713,38,2,18,1,,Low,,,
3713,38,2,21,2,,Low,,,
3713,39,1,17,3,,High,,,
3713,39,1,18,2,,Low,,,
3713,39,1,20,2,,Low,,,
3713,39,1,22,1,,Low,,,
3713,39,2,11,1,,Low,,,
3713,39,2,14,1,,Low,,,
3713,39,2,15,1,,Low,,,
3713,39,2,19,1,,Low,,,
3713,39,2,20,1,,Low,,,
3713,41,1,13,1,,Low,,,
3713,41,1,14,1,,Low,,,
3713,41,1,16,3,,High,,,
3713,41,1,17,1,,Low,,,
3713,41,1,18,2,,Low,,,
3713,41,1,19,3,,High,,,
3713,41,1,20,2,,Low,,,
3713,41,1,21,2,,Low,,,
3713,41,1,22,3,,High,,,
3713,41,1,23,4,,High,,,
3713,41,2,17,1,,Low,,,
3713,41,2,18,2,,Low,,,
3713,41,2,19,1,,Low,,,
3713,41,2,20,2,,Low,,,
3713,41,2,21,3,,High,,,
3713,41,2,22,2,,Low,,,
3713,41,2,23,7,,High,,,
3713,41,2,24,1,,Low,,,
3713,41,2,25,1,,Low,,,
3714,2,1,16,2,,Low,,,
3714,2,1,24,1,,Low,,,
3714,3,1,23,1,,Low,,,
3714,3,2,22,2,,Low,,,
3714,3,2,23,1,,Low,,,
3714,6,1,15,2,,Low,,,
3714,6,1,16,1,,Low,,,
3714,6,1,17,5,,High,,,
3714,6,1,18,3,,High,,,
3714,6,1,19,4,,High,,,
3714,6,1,20,5,,High,,,
3714,6,1,21,8,,High,,,
3714,6,1,22,5,,High,,,
3714,6,1,23,4,,High,,,
3714,6,1,24,1,,Low,,,
3714,6,2,11,1,,Low,,,
3714,6,2,18,3,,High,,,
3714,6,2,19,2,,Low,,,
3714,6,2,20,1,,Low,,,
3714,6,2,21,5,,High,,,
3714,6,2,22,2,,Low,,,
3714,9,1,14,1,,Low,,,
3714,9,1,15,1,,Low,,,
3714,9,1,17,1,,Low,,,
3714,9,1,19,1,,Low,,,
3714,9,1,20,2,,Low,,,
3714,9,1,22,3,,High,,,
3714,9,1,24,1,,Low,,,
3714,9,1,25,1,,Low,,,
3714,9,2,20,1,,Low,,,
3714,9,2,21,1,,Low,,,
3714,9,2,22,4,,High,,,
3714,9,2,24,2,,Low,,,
3714,9,2,25,1,,Low,,,
3714,15,1,17,2,,Low,,,
3714,15,1,20,1,,Low,,,
3714,15,1,21,1,,Low,,,
3714,15,1,22,4,,High,,,
3714,15,1,24,1,,Low,,,
3714,15,2,21,3,,High,,,
3714,15,2,22,3,,High,,,
3714,15,2,23,2,,Low,,,
3714,15,2,24,2,,Low,,,
3714,16,1,14,1,,Low,,,
3714,16,1,17,1,,Low,,,
3714,16,1,18,2,,Low,,,
3714,16,1,20,2,,Low,,,
3714,16,1,21,3,,High,,,
3714,16,1,22,4,,High,,,
3714,16,1,23,3,,High,,,
3714,16,1,24,1,,Low,,,
3714,16,2,13,1,,Low,,,
3714,16,2,14,1,,Low,,,
3714,16,2,22,7,,High,,,
3714,16,2,24,4,,High,,,
3714,16,2,25,1,,Low,,,
3714,17,1,13,1,,Low,,,
3714,17,1,15,1,,Low,,,
3714,17,1,18,1,,Low,,,
3714,17,1,22,1,,Low,,,
3714,17,1,23,1,,Low,,,
3714,17,2,20,1,,Low,,,
3714,17,2,22,1,,Low,,,
3714,17,2,23,2,,Low,,,
3714,17,2,24,1,,Low,,,
3714,19,1,20,2,,Low,,,
3714,19,2,19,1,,Low,,,
3714,20,1,14,1,,Low,,,
3714,20,1,21,1,,Low,,,
3714,21,1,18,1,,Low,,,
3714,21,1,20,2,,Low,,,
3714,21,1,21,1,,Low,,,
3714,21,1,22,3,,High,,,
3714,21,1,23,2,,Low,,,
3714,21,1,25,1,,Low,,,
3714,21,2,21,1,,Low,,,
3714,21,2,22,1,,Low,,,
3714,21,2,23,3,,High,,,
3714,21,2,24,1,,Low,,,
3714,23,1,20,1,,Low,,,
3714,23,1,21,2,,Low,,,
3714,23,1,22,2,,Low,,,
3714,23,1,23,3,,High,,,
3714,23,1,25,2,,Low,,,
3714,23,2,22,1,,Low,,,
3714,25,1,18,1,,Low,,,
3714,28,1,15,1,,Low,,,
3714,28,1,21,1,,Low,,,
3714,28,1,22,1,,Low,,,
3714,28,2,20,1,,Low,,,
3714,28,2,22,1,,Low,,,
3714,29,1,13,1,,Low,,,
3714,30,1,22,1,,Low,,,
3714,30,1,23,1,,Low,,,
3714,30,2,20,1,,Low,,,
3714,32,1,18,1,,Low,,,
3714,32,1,22,1,,Low,,,
3714,32,2,21,1,,Low,,,
3714,32,2,22,1,,Low,,,
3714,32,2,23,1,,Low,,,
3714,32,2,24,3,,High,,,
3714,34,2,1,1,,Low,,,
3714,36,1,24,1,,Low,,,
3714,36,1,25,1,,Low,,,
3714,36,2,25,1,,Low,,,
3714,36,2,26,1,,Low,,,
3714,38,1,13,1,,Low,,,
3714,38,1,14,1,,Low,,,
3714,38,1,16,1,,Low,,,
3714,38,1,17,1,,Low,,,
3714,38,1,18,2,,Low,,,
3714,38,1,24,1,,Low,,,
3714,38,2,18,1,,Low,,,
3714,38,2,21,1,,Low,,,
3714,39,1,10,1,,Low,,,
3714,39,1,17,2,,Low,,,
3714,39,1,19,1,,Low,,,
3714,39,1,20,1,,Low,,,
3714,39,1,21,1,,Low,,,
3714,39,1,22,1,,Low,,,
3714,39,2,18,1,,Low,,,
3714,39,2,22,1,,Low,,,
3714,41,1,3,1,,Low,,,
3714,41,1,17,1,,Low,,,
3714,41,1,20,1,,Low,,,
3714,41,1,21,1,,Low,,,
3714,41,1,22,2,,Low,,,
3714,41,1,24,1,,Low,,,
3714,41,2,14,1,,Low,,,
3714,41,2,19,1,,Low,,,
3714,41,2,21,2,,Low,,,
3714,41,2,22,4,,High,,,
3714,41,2,23,2,,Low,,,
3714,41,2,24,1,,Low,,,
3715,3,1,22,2,,Low,,,
3715,3,1,23,1,,Low,,,
3715,3,2,22,1,,Low,,,
3715,3,2,24,1,,Low,,,
3715,4,1,22,1,,Low,,,
3715,6,1,12,2,,Low,,,
3715,6,1,15,1,,Low,,,
3715,6,1,16,7,,High,,,
3715,6,1,17,5,,High,,,
3715,6,1,18,10,,High,,,
3715,6,1,19,5,,High,,,
3715,6,1,20,8,,High,,,
3715,6,1,21,12,,High,,,
3715,6,1,22,3,,High,,,
3715,6,1,23,3,,High,,,
3715,6,1,24,3,,High,,,
3715,6,2,14,1,,Low,,,
3715,6,2,15,1,,Low,,,
3715,6,2,16,2,,Low,,,
3715,6,2,17,1,,Low,,,
3715,6,2,18,1,,Low,,,
3715,6,2,19,1,,Low,,,
3715,6,2,20,1,,Low,,,
3715,6,2,21,4,,High,,,
3715,6,2,22,3,,High,,,
3715,6,2,23,4,,High,,,
3715,6,2,24,5,,High,,,
3715,7,1,15,1,,Low,,,
3715,7,2,20,1,,Low,,,
3715,8,2,15,1,,Low,,,
3715,9,1,16,1,,Low,,,
3715,9,1,17,1,,Low,,,
3715,9,1,18,1,,Low,,,
3715,9,1,20,2,,Low,,,
3715,9,1,21,4,,High,,,
3715,9,1,23,2,,Low,,,
3715,9,2,18,1,,Low,,,
3715,9,2,21,1,,Low,,,
3715,9,2,23,2,,Low,,,
3715,15,1,21,1,,Low,,,
3715,15,2,21,1,,Low,,,
3715,16,1,14,1,,Low,,,
3715,16,1,16,2,,Low,,,
3715,16,1,17,1,,Low,,,
3715,16,1,18,1,,Low,,,
3715,16,1,19,1,,Low,,,
3715,16,1,22,1,,Low,,,
3715,16,1,24,2,,Low,,,
3715,16,2,22,2,,Low,,,
3715,16,2,23,3,,High,,,
3715,16,2,24,5,,High,,,
3715,16,2,25,1,,Low,,,
3715,17,1,15,1,,Low,,,
3715,17,1,17,1,,Low,,,
3715,17,1,19,3,,High,,,
3715,17,1,21,1,,Low,,,
3715,17,1,22,1,,Low,,,
3715,17,2,21,2,,Low,,,
3715,17,2,22,1,,Low,,,
3715,17,2,23,1,,Low,,,
3715,17,2,24,1,,Low,,,
3715,18,2,24,1,,Low,,,
3715,21,1,12,1,,Low,,,
3715,21,1,13,1,,Low,,,
3715,21,1,18,1,,Low,,,
3715,21,1,19,1,,Low,,,
3715,21,1,21,1,,Low,,,
3715,21,1,22,2,,Low,,,
3715,21,1,24,2,,Low,,,
3715,21,2,17,1,,Low,,,
3715,21,2,21,1,,Low,,,
3715,21,2,23,2,,Low,,,
3715,21,2,26,1,,Low,,,
3715,23,1,20,1,,Low,,,
3715,23,1,21,5,,High,,,
3715,23,1,22,1,,Low,,,
3715,23,1,23,3,,High,,,
3715,23,2,24,1,,Low,,,
3715,25,1,24,1,,Low,,,
3715,25,2,21,1,,Low,,,
3715,26,1,23,1,,Low,,,
3715,26,2,23,1,,Low,,,
3715,28,1,12,1,,Low,,,
3715,28,1,13,2,,Low,,,
3715,28,1,14,1,,Low,,,
3715,28,1,16,1,,Low,,,
3715,28,1,18,1,,Low,,,
3715,28,2,21,1,,Low,,,
3715,28,2,22,1,,Low,,,
3715,28,2,23,1,,Low,,,
3715,30,1,20,1,,Low,,,
3715,31,1,23,1,,Low,,,
3715,31,2,19,1,,Low,,,
3715,32,1,15,1,,Low,,,
3715,32,2,20,2,,Low,,,
3715,32,2,23,1,,Low,,,
3715,32,2,24,1,,Low,,,
3715,38,1,13,1,,Low,,,
3715,38,1,14,1,,Low,,,
3715,38,1,17,2,,Low,,,
3715,38,1,20,2,,Low,,,
3715,38,1,22,1,,Low,,,
3715,38,2,9,1,,Low,,,
3715,38,2,20,1,,Low,,,
3715,38,2,23,1,,Low,,,
3715,39,1,12,1,,Low,,,
3715,39,1,14,1,,Low,,,
3715,39,1,19,1,,Low,,,
3715,39,1,22,1,,Low,,,
3715,39,2,17,1,,Low,,,
3715,39,2,19,1,,Low,,,
3715,41,1,13,1,,Low,,,
3715,41,1,16,2,,Low,,,
3715,41,1,17,2,,Low,,,
3715,41,1,18,1,,Low,,,
3715,41,1,20,5,,High,,,
3715,41,1,21,6,,High,,,
3715,41,1,22,7,,High,,,
3715,41,1,23,4,,High,,,
3715,41,1,24,3,,High,,,
3715,41,1,25,2,,Low,,,
3715,41,2,16,1,,Low,,,
3715,41,2,18,1,,Low,,,
3715,41,2,20,1,,Low,,,
3715,41,2,21,4,,High,,,
3715,41,2,22,7,,High,,,
3715,41,2,23,7,,High,,,
3715,41,2,24,8,,High,,,
3715,41,2,25,3,,High,,,
3715,41,2,26,1,,Low,,,
3716,2,1,22,2,,Low,,,
3716,2,1,23,1,,Low,,,
3716,3,1,23,4,,High,,,
3716,3,2,20,1,,Low,,,
3716,3,2,23,1,,Low,,,
3716,3,2,24,1,,Low,,,
3716,6,1,14,1,,Low,,,
3716,6,1,15,3,,High,,,
3716,6,1,16,4,,High,,,
3716,6,1,17,5,,High,,,
3716,6,1,18,9,,High,,,
3716,6,1,19,11,,High,,,
3716,6,1,20,8,,High,,,
3716,6,1,21,8,,High,,,
3716,6,1,22,9,,High,,,
3716,6,1,23,6,,High,,,
3716,6,1,24,2,,Low,,,
3716,6,2,15,3,,High,,,
3716,6,2,16,3,,High,,,
3716,6,2,17,3,,High,,,
3716,6,2,18,2,,Low,,,
3716,6,2,19,1,,Low,,,
3716,6,2,20,1,,Low,,,
3716,6,2,21,8,,High,,,
3716,6,2,22,3,,High,,,
3716,6,2,23,3,,High,,,
3716,6,2,25,1,,Low,,,
3716,7,1,23,1,,Low,,,
3716,7,2,22,1,,Low,,,
3716,9,1,18,1,,Low,,,
3716,9,1,20,1,,Low,,,
3716,9,1,21,1,,Low,,,
3716,9,1,23,1,,Low,,,
3716,9,2,17,1,,Low,,,
3716,9,2,19,2,,Low,,,
3716,9,2,20,1,,Low,,,
3716,9,2,21,6,,High,,,
3716,9,2,22,1,,Low,,,
3716,9,2,23,2,,Low,,,
3716,9,2,25,2,,Low,,,
3716,13,1,21,1,,Low,,,
3716,13,2,21,1,,Low,,,
3716,14,1,21,2,,Low,,,
3716,14,1,25,1,,Low,,,
3716,14,2,21,1,,Low,,,
3716,15,1,21,1,,Low,,,
3716,15,1,22,1,,Low,,,
3716,15,1,23,2,,Low,,,
3716,15,1,24,1,,Low,,,
3716,16,1,13,2,,Low,,,
3716,16,1,20,1,,Low,,,
3716,16,1,21,4,,High,,,
3716,16,1,22,1,,Low,,,
3716,16,1,23,5,,High,,,
3716,16,1,24,1,,Low,,,
3716,16,2,15,1,,Low,,,
3716,16,2,20,2,,Low,,,
3716,16,2,22,3,,High,,,
3716,16,2,23,4,,High,,,
3716,16,2,24,4,,High,,,
3716,16,2,25,2,,Low,,,
3716,17,1,14,2,,Low,,,
3716,17,1,17,1,,Low,,,
3716,17,1,18,2,,Low,,,
3716,17,1,20,1,,Low,,,
3716,17,1,21,1,,Low,,,
3716,17,1,22,6,,High,,,
3716,17,2,14,1,,Low,,,
3716,17,2,21,1,,Low,,,
3716,17,2,22,1,,Low,,,
3716,17,2,23,2,,Low,,,
3716,21,1,20,3,,High,,,
3716,21,1,21,1,,Low,,,
3716,21,1,22,1,,Low,,,
3716,21,1,23,2,,Low,,,
3716,21,1,24,3,,High,,,
3716,21,2,21,2,,Low,,,
3716,21,2,22,4,,High,,,
3716,21,2,24,7,,High,,,
3716,21,2,25,2,,Low,,,
3716,23,1,19,1,,Low,,,
3716,23,1,21,1,,Low,,,
3716,23,1,22,2,,Low,,,
3716,23,1,23,2,,Low,,,
3716,23,2,19,1,,Low,,,
3716,23,2,22,1,,Low,,,
3716,23,2,23,2,,Low,,,
